Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
DNP,"Duff & Phelps Utilities Income, Inc.",10.15,$2.86B,1987,n/a,n/a,http://www.nasdaq.com/symbol/dnp
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",15.58,$132.73M,1991,n/a,n/a,http://www.nasdaq.com/symbol/dtf
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",9.4,$258.45M,1993,n/a,n/a,http://www.nasdaq.com/symbol/duc
DFT^C,"Dupont Fabros Technology, Inc.",27.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dft^c
DHG,"DWS High Income Opportunities Fund, Inc.",14.1923,$215.46M,2006,n/a,n/a,http://www.nasdaq.com/symbol/dhg
DLNG^A,Dynagas LNG Partners LP,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlng^a
DYN.WS,Dynegy Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws
DYN^A,Dynegy Inc.,45.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn^a
DX^A,"Dynex Capital, Inc.",25.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^a
DX^B,"Dynex Capital, Inc.",24.4903,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^b
EGIF,Eagle Growth and Income Opportunities Fund,16.62,$119.35M,2015,n/a,n/a,http://www.nasdaq.com/symbol/egif
ECC           ,Eagle Point Credit Company Inc.,16.76,$253.53M,2014,n/a,n/a,http://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,25.97,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,25.55,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eccb
ECCZ,Eagle Point Credit Company Inc.,25.39,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/eccz
KODK.WS,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws
KODK.WS.A,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws.a
ETV,Eaton Vance Corporation,14.65,$935.92M,2005,n/a,n/a,http://www.nasdaq.com/symbol/etv
ETW,Eaton Vance Corporation,10.8,$1.15B,2005,n/a,n/a,http://www.nasdaq.com/symbol/etw
EOI,Eaton Vance Enhance Equity Income Fund,12.42,$486.53M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eoi
EOS,Eaton Vance Enhanced Equity Income Fund II,13.45,$640.96M,2005,n/a,n/a,http://www.nasdaq.com/symbol/eos
EFT,Eaton Vance Floating Rate Income Trust,14.23,$567.26M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eft
EFF,Eaton vance Floating-Rate Income Plus Fund,15.83,$120.41M,2013,n/a,n/a,http://www.nasdaq.com/symbol/eff
EHT,Eaton Vance High Income 2021 Target Term Trust,10.1,$191.9M,2016,n/a,n/a,http://www.nasdaq.com/symbol/eht
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,19.88,$215.35M,2013,n/a,n/a,http://www.nasdaq.com/symbol/etx
EOT,Eaton Vance Municipal Income Trust,21.8852,$332.92M,2009,n/a,n/a,http://www.nasdaq.com/symbol/eot
EVN,Eaton Vance Municipal Income Trust,13.29,$316.05M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evn
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.3,$592.1M,2007,n/a,n/a,http://www.nasdaq.com/symbol/etj
EFR,Eaton Vance Senior Floating-Rate Fund,14.07,$518.36M,2003,n/a,n/a,http://www.nasdaq.com/symbol/efr
EVF,Eaton Vance Senior Income Trust,6.36,$240.83M,1998,n/a,n/a,http://www.nasdaq.com/symbol/evf
EVG,Eaton Vance Short Diversified Income Fund,13.48,$241.03M,2005,n/a,n/a,http://www.nasdaq.com/symbol/evg
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,19.7,$1.43B,2003,n/a,n/a,http://www.nasdaq.com/symbol/evt
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,21.1001,$306.47M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eto
EXD,Eaton Vance Tax-Advantaged Bond,11.94,$116.2M,2010,n/a,n/a,http://www.nasdaq.com/symbol/exd
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,14.58,$1.11B,2004,n/a,n/a,http://www.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.08,$397.09M,2005,n/a,n/a,http://www.nasdaq.com/symbol/etb
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,10.56,$1.58B,2006,n/a,n/a,http://www.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.64,$2.6B,2007,n/a,n/a,http://www.nasdaq.com/symbol/exg
AKO.A,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.a
AKO.B,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ako.b
ENH^C,Endurance Specialty Holdings Ltd,26.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enh^c
EFM.CL,"Entergy Mississippi, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/efm.cl
EMZ.CL,"Entergy Mississippi, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emz.cl
EPR^C,EPR Properties,29.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^c
EPR^E,EPR Properties,36.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^e
EPR^F,EPR Properties,26.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^f
EQC^D,Equity Commonwealth,26.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^d
ELS^C,"Equity Lifestyle Properties, Inc.",26.2499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els^c
EQS,"Equus Total Return, Inc.",1.86,$23.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqs
EEA,"European Equity Fund, Inc. (The)",7.69,$65.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eea
EVER^A,EverBank Financial Corp.,25.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ever^a
FNB^E,F.N.B. Corporation,29.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnb^e
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm.a
AGM^A,Federal Agricultural Mortgage Corporation,25.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^a
AGM^B,Federal Agricultural Mortgage Corporation,27.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^b
AGM^C,Federal Agricultural Mortgage Corporation,27.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^c
FPT,Federated Premier Intermediate Municipal Income Fund,13.5,$94.26M,2002,n/a,n/a,http://www.nasdaq.com/symbol/fpt
FMN,Federated Premier Municipal Income Fund,15.11,$93.47M,2002,n/a,n/a,http://www.nasdaq.com/symbol/fmn
FMO,Fiduciary/Claymore MLP Opportunity Fund,15.58,$523.05M,2004,n/a,n/a,http://www.nasdaq.com/symbol/fmo
FSCE,Fifth Street Finance Corp.,24.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsce
FHN^A,First Horizon National Corporation,25.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhn^a
FRC,FIRST REPUBLIC BANK,73.32,$10.74B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc
FRC^A,FIRST REPUBLIC BANK,25.6233,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^a
FRC^B,FIRST REPUBLIC BANK,25.624,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^b
FRC^C,FIRST REPUBLIC BANK,25.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^c
FRC^D,FIRST REPUBLIC BANK,25.4432,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^d
FRC^E,FIRST REPUBLIC BANK,27.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^e
FRC^F,FIRST REPUBLIC BANK,26.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^f
FRC^G,FIRST REPUBLIC BANK,26.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^g
FFA,First Trust,13.43,$268.24M,2004,n/a,n/a,http://www.nasdaq.com/symbol/ffa
FMY,First Trust,14.28,$60.16M,2005,n/a,n/a,http://www.nasdaq.com/symbol/fmy
FAV,First Trust Dividend and Income Fund,8.87,$73.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fav
FDEU,First Trust Dynamic Europe Equity Income Fund,15.1,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/fdeu
FIF,First Trust Energy Infrastructure Fund,18.39,$322.75M,2011,n/a,n/a,http://www.nasdaq.com/symbol/fif
FSD,First Trust High Income Long Short Fund,15.39,$542.85M,2010,n/a,n/a,http://www.nasdaq.com/symbol/fsd
FPF,First Trust Intermediate Duration Preferred & Income Fund,22.53,$1.37B,2013,n/a,n/a,http://www.nasdaq.com/symbol/fpf
FEI           ,First Trust MLP and Energy Income Fund,15.76,$716.13M,2012,n/a,n/a,http://www.nasdaq.com/symbol/fei
FPL,First Trust New Opportunities MLP & Energy Fund,13.05,$310.87M,2014,n/a,n/a,http://www.nasdaq.com/symbol/fpl
FCT,First Trust Senior Floating Rate Income Fund II,13.54,$361.48M,2004,n/a,n/a,http://www.nasdaq.com/symbol/fct
FGB,First Trust Specialty Finance and Financial Opportunities Fund,6.85,$98.1M,2007,n/a,n/a,http://www.nasdaq.com/symbol/fgb
FHY,First Trust Strategic High Income Fund II,12.13,$100.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhy
FEO,First Trust/Aberdeen Emerging Opportunity Fund,15.1286,$79.45M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feo
FAM,First Trust/Aberdeen Global Opportunity Income Fund,11.35,$195.98M,2006,n/a,n/a,http://www.nasdaq.com/symbol/fam
OAKS^A,Five Oaks Investment Corp.,23.266,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oaks^a
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,24.6,$471.27M,2013,n/a,n/a,http://www.nasdaq.com/symbol/dfp
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,14.71,$163.37M,1991,n/a,n/a,http://www.nasdaq.com/symbol/pfd
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,11.44,$142.24M,1992,n/a,n/a,http://www.nasdaq.com/symbol/pfo
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,20.27,$890.37M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ffc
FLC,Flaherty & Crumrine Total Return Fund Inc,21.42,$212.76M,2003,n/a,n/a,http://www.nasdaq.com/symbol/flc
FLY,Fly Leasing Limited,11.94,$398.18M,2007,n/a,n/a,http://www.nasdaq.com/symbol/fly
FCE.A,"Forest City Realty Trust, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fce.a
FCE.B,"Forest City Realty Trust, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fce.b
FTAI,Fortress Transportation and Infrastructure Investors LLC,11.92,$902.95M,2015,n/a,n/a,http://www.nasdaq.com/symbol/ftai
FT,Franklin Universal Trust,6.73,$169.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ft
FSIC,FS Investment Corporation,9.27,$2.26B,2014,n/a,n/a,http://www.nasdaq.com/symbol/fsic
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",4.81,$67.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gcv
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",26.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gcv^b
GDV,Gabelli Dividend,18.84,$1.56B,2003,n/a,n/a,http://www.nasdaq.com/symbol/gdv
GDV^A,Gabelli Dividend,26.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdv^a
GDV^D,Gabelli Dividend,26.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdv^d
GDV^G,Gabelli Dividend,25.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdv^g
GAB,"Gabelli Equity Trust, Inc. (The)",5.37,$1.18B,1986,n/a,n/a,http://www.nasdaq.com/symbol/gab
GAB^D,"Gabelli Equity Trust, Inc. (The)",26.577,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gab^d
GAB^G,"Gabelli Equity Trust, Inc. (The)",25.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gab^g
GAB^H,"Gabelli Equity Trust, Inc. (The)",25.1601,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gab^h
GAB^J,"Gabelli Equity Trust, Inc. (The)",25.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gab^j
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),10.45,$84.89M,2014,n/a,n/a,http://www.nasdaq.com/symbol/ggz
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),25.8501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ggz^a
GGT,Gabelli Multi-Media Trust Inc. (The),7.57,$184.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ggt
GGT^B,Gabelli Multi-Media Trust Inc. (The),26.4128,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ggt^b
GUT,Gabelli Utility Trust (The),6.5524,$282.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gut
GUT^A,Gabelli Utility Trust (The),26.3473,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gut^a
GUT^C,Gabelli Utility Trust (The),25.5162,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gut^c
GNT,"GAMCO Natural Resources, Gold & Income Tust ",7.35,$152.96M,2011,n/a,n/a,http://www.nasdaq.com/symbol/gnt
GLOG^A,GasLog LP.,25.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/glog^a
GAM,"General American Investors, Inc.",32.04,$889M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gam
GAM^B,"General American Investors, Inc.",27.0075,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gam^b
GM.WS.B,General Motors Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gm.ws.b
GNE^A,Genie Energy Ltd.,7.395,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gne^a
GSL^B,"Global Ship Lease, Inc.",20.186,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gsl^b
GSBD,"Goldman Sachs BDC, Inc.",21.72,$788.9M,2015,n/a,n/a,http://www.nasdaq.com/symbol/gsbd
GS^A,"Goldman Sachs Group, Inc. (The)",22.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^a
GS^B,"Goldman Sachs Group, Inc. (The)",25.9067,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^b
GS^C,"Goldman Sachs Group, Inc. (The)",23.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^c
GS^D,"Goldman Sachs Group, Inc. (The)",23.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^d
GS^I,"Goldman Sachs Group, Inc. (The)",25.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^i
GS^J,"Goldman Sachs Group, Inc. (The)",26.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^j
GS^K,"Goldman Sachs Group, Inc. (The)",28.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^k
GS^N,"Goldman Sachs Group, Inc. (The)",26.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gs^n
GER,Goldman Sachs MLP Energy Renaissance Fund,6.98,$551.56M,1986,n/a,n/a,http://www.nasdaq.com/symbol/ger
GMZ,Goldman Sachs MLP Income Opportunities Fund,9.35,$414.62M,2013,n/a,n/a,http://www.nasdaq.com/symbol/gmz
GPT^A,Gramercy Property Trust Inc.,26.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gpt^a
GRP.U,Granite Real Estate Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grp.u
GTN.A,"Gray Television, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gtn.a
GEF,Greif Bros. Corporation,47.47,$2.27B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gef
GEF.B,Greif Bros. Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gef.b
GGM,Guggenheim Credit Allocation Fund,22.42,$149.11M,2013,n/a,n/a,http://www.nasdaq.com/symbol/ggm
GPM,Guggenheim Enhanced Equity Income Fund,7.75,$147.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gpm
GGE,Guggenheim Enhanced Equity Strategy Fund,15.76,$78.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gge
GEQ,Guggenheim Equal Weight Enhanced Equity Income Fund,16.04,$140.74M,2011,n/a,n/a,http://www.nasdaq.com/symbol/geq
GOF,Guggenheim Strategic Opportunities Fund,19.37,$356.61M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gof
GBAB,Guggenheim Taxable Municipal Managed Duration Trst,22.11,$385.07M,2010,n/a,n/a,http://www.nasdaq.com/symbol/gbab
HK.WS,Halcon Resources Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hk.ws
HIG.WS,"Hartford Financial Services Group, Inc. (The)",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hig.ws
HVT.A,"Haverty Furniture Companies, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hvt.a
HE^U,"Hawaiian Electric Industries, Inc.",26.392,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/he^u
HLS.WS,HealthSouth Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hls.ws
HEI.A,Heico Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hei.a
HRI,Herc Holdings Inc.,30.18,$854.42M,2016,n/a,n/a,http://www.nasdaq.com/symbol/hri
HTGC,"Hercules Capital, Inc.",13.49,$1.01B,2012,n/a,n/a,http://www.nasdaq.com/symbol/htgc
HTGX,"Hercules Capital, Inc.",25.5,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/htgx
HTGY,"Hercules Capital, Inc.",25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/htgy
HTGZ,"Hercules Capital, Inc.",25.3696,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/htgz
HT^C,Hersha Hospitality Trust,25.4888,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ht^c
HT^D,Hersha Hospitality Trust,25.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ht^d
HES^A,Hess Corporation,63.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hes^a
NHF,Highland Funds I,21.91,$350.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhf
HTF,Horizon Technology Finance Corporation,25.62,$295.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/htf
HSBC^A,HSBC Holdings plc,25.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hsbc^a
HBM.WS,HudBay Minerals Inc,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hbm.ws
IFN,"India Fund, Inc. (The)",24.66,$712.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifn
IPL^D,Interstate Power and Light Company,26.6706,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ipl^d
VBF,Invesco Bond Fund,19.05,$216.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbf
VCV,Invesco California Value Municipal Income Trust,12.92,$618.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcv
VTA,Invesco Credit Opportunities Fund,11.62,$860.98M,2007,n/a,n/a,http://www.nasdaq.com/symbol/vta
VLT,Invesco High Income Trust II,14.3901,$116.83M,1989,n/a,n/a,http://www.nasdaq.com/symbol/vlt
IVR^B,INVESCO MORTGAGE CAPITAL INC,25.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivr^b
IVR^A,Invesco Mortgage Capital Inc.,25.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivr^a
OIA,Invesco Municipal Income Opportunities Trust,7.79,$369.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oia
VMO,Invesco Municipal Opportunity Trust,13.12,$884.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmo
VKQ,Invesco Municipal Trust,12.87,$711.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vkq
VPV,Invesco Pennsylvania Value Municipal Income Trust,12.99,$309.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vpv
IQI,Invesco Quality Municipal Income Trust,13.04,$689.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iqi
VVR,Invesco Senior Income Trust,4.35,$783.16M,1998,n/a,n/a,http://www.nasdaq.com/symbol/vvr
VTN,Invesco Trust  for Investment Grade New York Municipal,14.21,$276.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtn
VGM,Invesco Trust for Investment Grade Municipals,13.37,$724.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgm
IIM,Invesco Value Municipal Income Trust,15.33,$721.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iim
IRET^,Investors Real Estate Trust,25.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iret^
IRET^B,Investors Real Estate Trust,25.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iret^b
STAR^D,iStar Financial Inc.,24.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^d
STAR^E,iStar Financial Inc.,24.4599,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^e
STAR^F,iStar Financial Inc.,24.256,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^f
STAR^G,iStar Financial Inc.,24.2999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^g
STAR^I,iStar Financial Inc.,24.4543,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/star^i
ITCB,Ita? CorpBanca,12.82,$4.38B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/itcb
IVH,Ivy High Income Opportunities Fund,13.94,$230.94M,2013,n/a,n/a,http://www.nasdaq.com/symbol/ivh
JPM.WS,J P Morgan Chase & Co,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm.ws
JPM^B,J P Morgan Chase & Co,27.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^b
JPM^D,J P Morgan Chase & Co,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^d
JPM^E,J P Morgan Chase & Co,26.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^e
JPM^F,J P Morgan Chase & Co,26.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^f
JPM^G,J P Morgan Chase & Co,26.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jpm^g
JOF,Japan Smaller Capitalization Fund Inc,10.37,$293.82M,1990,n/a,n/a,http://www.nasdaq.com/symbol/jof
BTO,John Hancock Financial Opportunities Fund,27.29,$507.49M,1994,n/a,n/a,http://www.nasdaq.com/symbol/bto
HEQ,John Hancock Hedged Equity & Income Fund,15.47,$188.96M,2011,n/a,n/a,http://www.nasdaq.com/symbol/heq
JHS,John Hancock Income Securities Trust,14.2,$165.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jhs
JHI,John Hancock Investors Trust,16.67,$145.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jhi
HPF,John Hancock Pfd Income Fund II,21.25,$451.59M,2002,n/a,n/a,http://www.nasdaq.com/symbol/hpf
HPI,John Hancock Preferred Income Fund,21,$545.76M,2002,n/a,n/a,http://www.nasdaq.com/symbol/hpi
HPS,John Hancock Preferred Income Fund III,18.08,$570.75M,2003,n/a,n/a,http://www.nasdaq.com/symbol/hps
PDT,John Hancock Premium Dividend Fund,15.13,$730.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pdt
HTD,John Hancock Tax Advantaged Dividend Income Fund,23.1,$817.5M,2004,n/a,n/a,http://www.nasdaq.com/symbol/htd
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,10.4701,$111.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hty
JW.A,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jw.a
JW.B,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jw.b
JFC,"JPMorgan China Region Fund, Inc.",16.615,$107.13M,1992,n/a,n/a,http://www.nasdaq.com/symbol/jfc
KED,Kayne Anderson Energy Development Company,18.68,$199.62M,2006,n/a,n/a,http://www.nasdaq.com/symbol/ked
KYE,"Kayne Anderson Energy Total Return Fund, Inc.",11.22,$410.18M,2005,n/a,n/a,http://www.nasdaq.com/symbol/kye
KMF,"Kayne Anderson Midstream Energy Fund, Inc",14.973,$329.92M,2010,n/a,n/a,http://www.nasdaq.com/symbol/kmf
KYN,Kayne Anderson MLP Investment Company,19.44,$2.2B,2004,n/a,n/a,http://www.nasdaq.com/symbol/kyn
KYN^F,Kayne Anderson MLP Investment Company,25.435,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kyn^f
KAP,"KCAP Financial, Inc.",25.4305,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kap
KEY^G,KeyCorp,136,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/key^g
KEY^H,KeyCorp,26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/key^h
KRC^G,Kilroy Realty Corporation,25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/krc^g
KRC^H,Kilroy Realty Corporation,25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/krc^h
KIM^I,Kimco Realty Corporation,25.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kim^i
KIM^J,Kimco Realty Corporation,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kim^j
KIM^K,Kimco Realty Corporation,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kim^k
KMI.WS,"Kinder Morgan, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmi.ws
KMI^A,"Kinder Morgan, Inc.",47.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmi^a
KKR^A,KKR & Co. L.P.,26.781,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kkr^a
